Name,Price,Description,Rate,Rating_count,Details,image,Brand,Gender,Product_Type,Character,Fragrance_Family,Size,Year,Ingredients,Concentration,Top_note,Middle_note,Base_note
Hugo Boss Boss Orange Woman,145 SAR,"A warm and passionate fragrance that combines exceptionally refreshing notes of crunchy apple freshness and floral notes with a scent of vanilla and sandalwood. All these notes complement each other to create a fragrance that liberates feelings and you can enjoy it with a lot of passion
About the brand:
Founded in 1925 by Hugo Boss for clothing launching purpose, Hugo Boss is a German luxury fashion house. As of 2016, Hugo Boss has 1,100 retail stores worldwide. Hugo Boss has emerged as probably one of the most famous brands in the manufacturing and selling of fashion products. With a strong emphasis on both masculine and feminine products, you simply cannot help but fall in love with their perfumes.",none,none,"['Hugo Boss', 'Women', 'Perfume', 'Feminine', 'Fruity', '50 ml', '2009', 'Apple, Sandalwood, Olive Tree, Vanilla,', 'Eau de Toilette']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/u/hugo_boss_boss_orange_woman_eau_de_toilette_1.jpg,Hugo Boss,Women,Perfume,Feminine,Fruity,50 ml,2009,"Apple, Sandalwood, Olive Tree, Vanilla,",Eau de Toilette,,,
Lancôme Trésor Midnight Rose,273 SAR,"A candied rose of love, warm and juicy, sweetly addictive. When the passionate temper of an extroverted sweet rose meets the delicious addiction of mischievous raspberry and blackcurrant explosion and the sexy bite of mysterious vibrant woods. This is a pulsing Rose, a Midnight Rose.",5,3 Rating,"['Lancome', 'Women', 'Perfume', 'Oriental', '50 ml', 'Eau de Parfum', 'Raspberry, Rose, Vanilla, Musk']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/a/lanc_me_tresor_midnight_rose_eau_de_parfum_1.jpg,Lancome,Women,Perfume,Oriental,50 ml,Eau de Parfum,"Raspberry, Rose, Vanilla, Musk",,,,,
Chopard Wish,127 SAR,"This sweet and intoxicating fragrance makes you fell in love with its beautiful, feminine aroma that ideal to wear for any occasion. This scent comes with a delicious taste of strawberry and honey that leaves a delicate and soft touch that fascinates all hearts around you.
About the brand:
Chopard is emblematic of a natural, positive and responsible parfumery, Chopard places nature, ethics and luxury naturals at the very heart of its fragrance universe. Created by world-class parfumers and crafted from the highest quality ingredients and the most treasured naturals, responsibly sourced from across the world.",4,1 Rating,"['Chopard', 'Women', 'Perfume', 'Sophisticated', 'Woody Oriental', '75 ml', '1999', 'Strawberry, coconut, black locust flowers, orange flowers, honey flowers, yuzu, black currant, brazilian rosewood, pears, gooseberry, heliotrope, orchid, yogurt, violet, honey, osmanthus, jasmine, mongolia, lily of the valley, caramel, vanilla Patchouli,', 'Eau de Parfum', 'Strawberry, coconut, black locust flower, orange flower, honey flower, yuzu, black currant, brazilian rosewood, pear, gooseberry', 'Heliotrope, orchid, yogurt, violet, honey, osmanthus, jasmine, mongolia, lily of the valley', 'Caramel, vanilla, patchouli, amber, sandalwood, toffee, incense, tonka beans']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/chopard_wish-21.png,Chopard,Women,Perfume,Sophisticated,Woody Oriental,75 ml,1999,"Strawberry, coconut, black locust flowers, orange flowers, honey flowers, yuzu, black currant, brazilian rosewood, pears, gooseberry, heliotrope, orchid, yogurt, violet, honey, osmanthus, jasmine, mongolia, lily of the valley, caramel, vanilla Patchouli,",Eau de Parfum,"Strawberry, coconut, black locust flower, orange flower, honey flower, yuzu, black currant, brazilian rosewood, pear, gooseberry","Heliotrope, orchid, yogurt, violet, honey, osmanthus, jasmine, mongolia, lily of the valley","Caramel, vanilla, patchouli, amber, sandalwood, toffee, incense, tonka beans"
Thameen Fragrance Amber Room,755 SAR,"This oriental fragrance is inspired by the trapped sunshine and fiery gold. It's glowing, warm and smoky. The composition combines notes of bergamot, grapefruit and patchouli, delivering a seductive scent that fills your heart with love and joy.
About the brand:
Thameen Fragrance is a British brand that offers the most enchanting jewels and scents. It means precious in Arabic. The brand's vision to combine Eastern opulence with Western refinement",none,none,"['Thameen Fragrance', 'Unisex', 'Perfume', 'Natural', 'Woody', '50 ml', '2013', 'Italian bergamot, Floridian grapefruit, Indian cardamom, Pink pepper, Rose, Patchouli, Cinnamon, Amber, Sandalwood, Olibanum, Vetiver, Tonka absolute', 'Eau de Parfum', 'Italian bergamot, Floridian grapefruit, Indian cardamom, Pink pepper', 'Rose, Patchouli, Cinnamon', 'Amber, Sandalwood, Olibanum, Vetiver, Tonka absolute']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/2/724120095653-thameen-thameen-amber-room-_u_-edp-50-ml.jpg,Thameen Fragrance,Unisex,Perfume,Natural,Woody,50 ml,2013,"Italian bergamot, Floridian grapefruit, Indian cardamom, Pink pepper, Rose, Patchouli, Cinnamon, Amber, Sandalwood, Olibanum, Vetiver, Tonka absolute",Eau de Parfum,"Italian bergamot, Floridian grapefruit, Indian cardamom, Pink pepper","Rose, Patchouli, Cinnamon","Amber, Sandalwood, Olibanum, Vetiver, Tonka absolute"
Chanel Chance Eau Vive Hair Mist,251 SAR,"A stunning hair perfume with a floral, woody and musky scent, as well as revives your hair with its amazing aroma and gives it shine and softness throughout the day.
About the brand:
Chanel needs no introduction; its high-quality and captivating collections of perfumes and fragrances for men and women are loved in every part of the world. Chanel has excelled in haute couture and ready-to-wear clothes, luxury goods, and fashion accessories. Chanel has also introduced a collection of watches and luxury jewelry.",none,none,"['Chanel', 'Women', 'Hair Mist', 'Glamorous', 'Floral', 'Grapefruit, Blood Orange, Jasmine, Cedar, iris.', 'Grapefruit, Blood Orange,', 'Jasmine', 'Cedar, iris.', '35 ml']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_hair_mist_chanel_perfumes_chance_eau_vive_hair_mist_for_women_3145891266603.jpg,Chanel,Women,Hair Mist,Glamorous,Floral,"Grapefruit, Blood Orange, Jasmine, Cedar, iris.","Grapefruit, Blood Orange,",Jasmine,"Cedar, iris.",35 ml,,
Bvlgari Eau Parfumée Au Thé Noir Intense,384 SAR,"A romantic fragrance with rose and mangolia flowers that mix with oud to satisfied your dreams and adds a delicate and soft sense that lasts with you throughout the day and night.
About the brand:
Bvlgari is an ancient Italian parfume house founded by Sotrios Voulgary in Italy in 1884 and has replaced the letter ""U"" with the letter ""V"" in the name of the company following the old Latin language which is the language of his native country Greece, and opened the first outlet for parfumes produced in 1905 in Via de Condotti Here he presented a collection of the most luxurious and elegant men and women parfumes, and soon became famous and opened sales outlets in the international markets in New York, Geneva and others around the world.",none,none,"['Bvlgari', 'Unisex', 'Perfume', 'Romantic', 'Floral', '75 ml', '2018', 'Rose, bergamot, chinese tea, mangolia flower, oud', 'Eau de Cologne', 'Roses, bergamot', 'Chinese tea, mangolia flower', 'oud']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_bclgari_perfumes_bvlgari_eau_parfumee_au_the_noir_75ml.jpg,Bvlgari,Unisex,Perfume,Romantic,Floral,75 ml,2018,"Rose, bergamot, chinese tea, mangolia flower, oud",Eau de Cologne,"Roses, bergamot","Chinese tea, mangolia flower",oud
Paco Rabanne Olympea,380 SAR,"This fresh oriental fragrance will awaken your senses, thanks to its magnificent composition, which features green mandarin, and aquatic notes of water jasmine on the top. The heart contains a blend of ginger lily and vanilla on base of sandalwood, cahsmere and ambergris notes.
About the brand:
Paco Rabbane is a great name in the fashion industry. The approach of Paco Rabbane has been unconventional and revolutionary in both form and materials used that have led to a vast portfolio of couture and ready to wear fashion items.",4,1 Rating,"['Paco Rabanne', 'Women', 'Perfume', 'Feminine', 'Floral', '50 ml', '2015', 'Green mandarin, water jasmine, ginger lily, vanilla, sandalwood, cashmere, ambergris', 'Eau de Parfum', 'Green mandarin, water jasmine', 'ginger lily, vanilla', 'sandalwood, cashmere, ambergris']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_paco_rabanne_perfumes_olympea_for_women_eau_de_parfum.jpg,Paco Rabanne,Women,Perfume,Feminine,Floral,50 ml,2015,"Green mandarin, water jasmine, ginger lily, vanilla, sandalwood, cashmere, ambergris",Eau de Parfum,"Green mandarin, water jasmine","ginger lily, vanilla","sandalwood, cashmere, ambergris"
Hugo Boss Femme By Boss,145 SAR,"In this fragrance, the first note is extracted from the mandarin fruit and gooseberry that makes it a timeless fragrance that lasts for long periods. As for the final note, it is a blend of creamy musk that interacts with the stunning floral trio. Leaving behind a warm and gentle aura to suit your soul full of glamor, grace and softness
About the brand:
Founded in 1925 by Hugo Boss for clothing launching purpose, Hugo Boss is a German luxury fashion house. As of 2016, Hugo Boss has 1,100 retail stores worldwide. Hugo Boss has emerged as probably one of the most famous brands in the manufacturing and selling of fashion products. With a strong emphasis on both masculine and feminine products, you simply cannot help but fall in love with their perfumes.",4.5,2 Rating,"['Hugo Boss', 'Women', 'Perfume', 'Romantic', 'Floral', '50 ml', '2000', 'black currant, intoxicating, spicy, and floral aroma, lily, Jasmine, rose, apricot, Amber, Lemon tree', 'Eau de Parfum', 'black currant', 'intoxicating, spicy, and floral aroma, lily, Jasmine, rose', 'apricot, Amber, Lemon tree']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/u/hugo_boss_boss_femme_eau_de_parfum_1.jpg,Hugo Boss,Women,Perfume,Romantic,Floral,50 ml,2000,"black currant, intoxicating, spicy, and floral aroma, lily, Jasmine, rose, apricot, Amber, Lemon tree",Eau de Parfum,black currant,"intoxicating, spicy, and floral aroma, lily, Jasmine, rose","apricot, Amber, Lemon tree"
The Oud Set,329 SAR,"This set includes:
The Finest Oud - 100 ml
""Warm, deep and rich""
A fragrant blend with endless creativity! Rich in its luxurious oriental Oud, deep thanks to its amber and musky notes, and warm with its woody notes, cashmere, and guaiac. This distinctive aromatic fragrance will not leave your side, as it lasts for long hours, and brings out a harmonious & beautiful Oud scent.p>
Kun Safi Oud Safi - 1.7 Tola / 20g
“Discover Oud.. Discover the Oriental charisma”
Pure Luxurious perfume oil extracted from the finest Agarwood, granting you an authentic scent of Arabian charm. This oil was designed for unique perfumes collectors, to enjoy both Oud intensity and modern design. The modern tola bottle features an advanced technique, with a twist & apply cap ensuring accurate and smooth oil applying. Every aspect of this oil was created to guarantee a mesmerizing Oud experience, waiting for you to unleash it!",none,none,"['Exclusive Bundles', 'Unisex', 'Perfume Set']",https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/s/b/sb100253_exclusive_bundles_the_oud_set_-_edp_100_ml_perfume_oil_1.7_tola___20g.png,Exclusive Bundles,Unisex,Perfume Set,,,,,,,,,
Givenchy Dahlia Divin,340 SAR,"Givenchy is launching a new fragrance Dahlia Divin in September of 2014. Dahlia Divin follows the theme and the fantasy of the Dahlia Noir line that was started in 2011. Dahlia Divin's composition is centered around a Sambac jasmine note on a woody-chypre base. It was created by perfumer Francois Demachy. Mirabelle plum is at the opening, leading way to the heart of Sambac jasmine and white flowers. The base is woody, made of sandalwood, vetiver and patchouli.
About the brand:
Founded in 1952, Givenchy is a beloved French luxury fashion house and perfume maker that continues to leave an indelible mark on the fashion industry. Today, the brand is celebrated worldwide for its avant-garde and timeless haute couture clothing, accessories, perfumes and cosmetics.",5,1 Rating,"['Givenchy', 'Women', 'Perfume', 'Romantic', 'Floral', '75 ml', '2014', 'Blood Orange, Peach, Black Currant,Jasmine, Rose,Amber Accord', 'Eau de Parfum', 'Blood Orange, Peach, Black Currant', 'Jasmine, Rose', 'Amber Accord']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/i/givenchy_dahlia_divin_new_1.jpg,Givenchy,Women,Perfume,Romantic,Floral,75 ml,2014,"Blood Orange, Peach, Black Currant,Jasmine, Rose,Amber Accord",Eau de Parfum,"Blood Orange, Peach, Black Currant","Jasmine, Rose",Amber Accord
Narciso Rodriguez Eau de Rouge,341 SAR,"Eau de Rouge is a seductive perfume with a heart of musk heart and warm bouquet of Bulgarian rose and iris mixed in with an amber-woody base that includes vetiver as well as cedar wood.
About the brand:
One of the foremost American designers during the last two decades, Narciso Rodriguez plays a singular role in global fashion. Narciso Rodriguez’s fashion house is based in NYC where he shows his women’s ready-to-wear, handbags, shoes and fragrance collections.",none,none,"['Narciso Rodriguez', 'Women', 'Perfume', 'Glamorous', 'Floral', '50 ml', '2018', 'Rose, Iris, Amber, Vetiver, Cedar', 'Eau de Parfum', 'Rose, Iris', 'Amber', 'Vetiver, Cedar']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_narciso_rodriguez_perfumes_narciso_eau_rouge_for_women_eau_de_parfum.jpg,Narciso Rodriguez,Women,Perfume,Glamorous,Floral,50 ml,2018,"Rose, Iris, Amber, Vetiver, Cedar",Eau de Parfum,"Rose, Iris",Amber,"Vetiver, Cedar"
Thameen Fragrance Regent Leather,1025 SAR,"It's an oriental fragrance inspired by the 300-year old 141 carat Regent Diamond. The amazing composition has notes of jasmine, cardamom and leather, delivering a scent with a touch of luxury and elegance that envelopes you all the time.
About the brand:
Thameen Fragrance is a British brand that offers the most enchanting jewels and scents. It means precious in Arabic. The brand's vision to combine Eastern opulence with Western refinement",none,none,"['Thameen Fragrance', 'Unisex', 'Perfume', 'Natural', 'Woody', '50 ml', '2016', 'Sicilian lemon, Jasmine, Saffron, Cardamom, Rose, Patchouli, Cedarwood, Gurjun, Vanilla, Musk, Labdanum, Leather', 'Eau de Parfum', 'Sicilian lemon', 'Jasmine, Saffron, Cardamom, Rose', 'Patchouli, Cedarwood, Gurjun, Vanilla, Musk, Labdanum, Leather']",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/2/724120095653-thameen-thameen-amber-room-_u_-edp-50-ml.jpg,Thameen Fragrance,Unisex,Perfume,Natural,Woody,50 ml,2016,"Sicilian lemon, Jasmine, Saffron, Cardamom, Rose, Patchouli, Cedarwood, Gurjun, Vanilla, Musk, Labdanum, Leather",Eau de Parfum,Sicilian lemon,"Jasmine, Saffron, Cardamom, Rose","Patchouli, Cedarwood, Gurjun, Vanilla, Musk, Labdanum, Leather"
