Name,Price,Rating,Brand,Gender,ProductType,Fragrance_family,Character,Ingredients,Concentration,Top_note,Middle_note,Base_note,Size,Year
Escada Especially Escada Elixir,238 SAR,none,Jaguar,Men,Perfume,Woody,Masculine,2011,"pink pepper , lemon , orange , neroli , jasmine , lavender , amber , musk , patchouli , cedar .",Eau de Toilette,"Bergamot, Orange, Pink Pepper, Lemon","Green notes, Jasmine, Lavender, Neroli","Transparent,Black",100 ml
Oscar De La Renta Bella Blanca,286 SAR,none,Jaguar,Men,Perfume,Woody,Masculine,2011,"pink pepper , lemon , orange , neroli , jasmine , lavender , amber , musk , patchouli , cedar .",Eau de Toilette,"Bergamot, Orange, Pink Pepper, Lemon","Green notes, Jasmine, Lavender, Neroli","Transparent,Black",100 ml
Caron L'Eau Pure,340 SAR,none,Jaguar,Men,Perfume,Woody,Masculine,2011,"pink pepper , lemon , orange , neroli , jasmine , lavender , amber , musk , patchouli , cedar .",Eau de Toilette,"Bergamot, Orange, Pink Pepper, Lemon","Green notes, Jasmine, Lavender, Neroli","Transparent,Black",100 ml
Elie Saab Le Parfum L'Eau Couture,429 SAR,none,Jaguar,Men,Perfume,Woody,Masculine,2011,"pink pepper , lemon , orange , neroli , jasmine , lavender , amber , musk , patchouli , cedar .",Eau de Toilette,"Bergamot, Orange, Pink Pepper, Lemon","Green notes, Jasmine, Lavender, Neroli","Transparent,Black",100 ml
One Direction That Moment,161 SAR,5,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Elie Saab Le Parfum Intense,332 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Bvlgari Splendida Magnolia Sensuel,342 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Bvlgari Aqva Atlantiqve,295 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
DKNY Be Delicious,214 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Givenchy Very Irresistible,279 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Britney Spears Hidden Fantasy,145 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Dior Addict,550 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Burberry Weekend Men,140 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Britney Spears Island Fantasy,140 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Braccialini Purple,216 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Braccialini Pour Femme,281 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Braccialini Casual Pour Femme,295 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Dior Miss Dior,695 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Dior Pure Poison,550 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Bottega Veneta Knot Eau Florale,485 SAR,none,One Direction,Women,Perfume,Fruity,Extravagant,"Apple, Grapefruit, Violet, Jasmine, Wood, Musk",Eau de Parfum,"Apple, Grapefruit","Violet, Jasmine","Wood, Musk",100 ml,2014
Dior J'Adore,429 SAR,5,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Beyonce Rise Beyonce,151 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Hayari Only For Her,832 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Dior Higher Energy,550 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Hayari Goldy,800 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Givenchy Dahlia Divin Eau Initiale,432 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Elizabeth Arden Red Door,141 SAR,none,Dior,Women,Perfume,Feminine,Perfume,2004,"Ylang-ylang,Damask rose,Jasmine sambac, Sandalwood",Eau de Parfum,Ylang-ylang,Damask rose,Floral,50 ml
Dunhill D,123 SAR,none,Dunhill,Men,Perfume,"Yellow,Silver",Charismatic,Eau de Toilette,"Jasmine, Rosewood, Cypress, Mandarin","Geranium, Wild Rose, Spearmint","Musk, Sandalwood",Damask rose,Floral,50 ml
DKNY Nectar Love,251 SAR,none,Dunhill,Men,Perfume,"Yellow,Silver",Charismatic,Eau de Toilette,"Jasmine, Rosewood, Cypress, Mandarin","Geranium, Wild Rose, Spearmint","Musk, Sandalwood",Damask rose,Floral,50 ml
Baldessarini Ambre Oud,219 SAR,none,Dunhill,Men,Perfume,"Yellow,Silver",Charismatic,Eau de Toilette,"Jasmine, Rosewood, Cypress, Mandarin","Geranium, Wild Rose, Spearmint","Musk, Sandalwood",Damask rose,Floral,50 ml
Dior Homme EDT - New Version,468 SAR,5,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Azzaro Mademoiselle,217 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Aigner Starlight Gold,196 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Adrienne Vittadini AV,131 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Chanel Bleu De Chanel EDT,374 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Chanel Allure Homme Sport,374 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Chanel Chance Eau Tendre,399 SAR,none,Dior,Men,Perfume,Masculine,Perfume,2011,"Bergamot, Pink Pepper, elemi, Cashmere Wood, Atlas Cedar, Patchouli, Iso E Super, Haitian Vetiver, White Musk.",Eau de Toilette,"Bergamot, Pink Pepper, elemi","Cashmere Wood, Atlas Cedar, Patchouli",Oriental,50 ml
Chanel Chance EDP,542 SAR,5,Chanel,Women,Perfume,Feminine,Perfume,2003,"pink pepper, lemon, pine apple, hyacinth, jasmine, iris, amber, patchouli, vetiver, white musk.",Eau de Parfum,"pink pepper, lemon, pine apple","hyacinth, jasmine, iris",Floral,100 ml
Chanel Coco Noir,542 SAR,none,Chanel,Women,Perfume,Feminine,Perfume,2003,"pink pepper, lemon, pine apple, hyacinth, jasmine, iris, amber, patchouli, vetiver, white musk.",Eau de Parfum,"pink pepper, lemon, pine apple","hyacinth, jasmine, iris",Floral,100 ml
Chanel Coco Mademoiselle EDP,1202 SAR,5,Chanel,Women,Perfume,Modern,Perfume,2001,"Oranges, tangerines, orange bloosom, bergamot, mimosa, jasmine, Turkish rose, ylang-ylang, tonka, patchouli, gaucher, vanilla, vetiver, white musk.",Eau de Parfum,"Oranges, tangerines, orange bloosom, bergamot","mimosa, jasmine, Turkish rose, ylang-ylang",Floral Oriental,50 ml
Chanel Coco EDP,542 SAR,none,Chanel,Women,Perfume,Modern,Perfume,2001,"Oranges, tangerines, orange bloosom, bergamot, mimosa, jasmine, Turkish rose, ylang-ylang, tonka, patchouli, gaucher, vanilla, vetiver, white musk.",Eau de Parfum,"Oranges, tangerines, orange bloosom, bergamot","mimosa, jasmine, Turkish rose, ylang-ylang",Floral Oriental,50 ml
Chanel N°5 EDP,1150 SAR,none,Chanel,Women,Perfume,Modern,Perfume,2001,"Oranges, tangerines, orange bloosom, bergamot, mimosa, jasmine, Turkish rose, ylang-ylang, tonka, patchouli, gaucher, vanilla, vetiver, white musk.",Eau de Parfum,"Oranges, tangerines, orange bloosom, bergamot","mimosa, jasmine, Turkish rose, ylang-ylang",Floral Oriental,50 ml
Bvlgari Jasmin Noir,391 SAR,none,Chanel,Women,Perfume,Modern,Perfume,2001,"Oranges, tangerines, orange bloosom, bergamot, mimosa, jasmine, Turkish rose, ylang-ylang, tonka, patchouli, gaucher, vanilla, vetiver, white musk.",Eau de Parfum,"Oranges, tangerines, orange bloosom, bergamot","mimosa, jasmine, Turkish rose, ylang-ylang",Floral Oriental,50 ml
Bvlgari Man,231 SAR,none,Chanel,Women,Perfume,Modern,Perfume,2001,"Oranges, tangerines, orange bloosom, bergamot, mimosa, jasmine, Turkish rose, ylang-ylang, tonka, patchouli, gaucher, vanilla, vetiver, white musk.",Eau de Parfum,"Oranges, tangerines, orange bloosom, bergamot","mimosa, jasmine, Turkish rose, ylang-ylang",Floral Oriental,50 ml
Burberry Body Tender,175 SAR,5,Burberry,Women,Perfume,Natural,Perfume,2013,"English roses, white jasmine, sandalwood, lemon, fresh apples, green aventine, amber and musk",Eau de Toilette,"English roses, white jasmine, sandalwood","lemon, fresh apples",Aromatic,85 ml
Burberry London for Men,158 SAR,5,Burberry,Men,Perfume,Natural,Perfume,2006,"Bergamot, Lavender, Cinnamon, Black pepper, Mimosa Flower, Leather, Wood",Eau de Toilette,"lavender, bergamot and cinnamon",mimosa and leather,Woody,100 ml
Burberry Brit For Him,181 SAR,none,Burberry,Men,Perfume,Natural,Perfume,2006,"Bergamot, Lavender, Cinnamon, Black pepper, Mimosa Flower, Leather, Wood",Eau de Toilette,"lavender, bergamot and cinnamon",mimosa and leather,Woody,100 ml
Giorgio Armani Code Femme,587 SAR,none,Giorgio Armani,Women,Perfume,Floral Oriental,Perfume,"Bitter Orange, Italian Orange, Sambac Jasmine",Orange Blossom Absolute,"Vanilla, Honey","lavender, bergamot and cinnamon",mimosa and leather,Woody,100 ml
4711 Original,120 SAR,none,Giorgio Armani,Women,Perfume,Floral Oriental,Perfume,"Bitter Orange, Italian Orange, Sambac Jasmine",Orange Blossom Absolute,"Vanilla, Honey","lavender, bergamot and cinnamon",mimosa and leather,Woody,100 ml
Montale Intense Café,295 SAR,5,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
L'Arc Traversee Cedre D'ifrane,874 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
L'Arc Evasion Digo De Havane,874 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
L'Arc Balade Tiare De Tahiti,874 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
L'Arc Aventure Jasmin De Kanak,874 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Jean Patou Collection Heritage Patou Pour Homme,558 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Loewe Solo Loewe Esencial,343 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Loewe Solo Loewe Cedro,393 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Salvatore Ferragamo F By Ferragamo Free Time,327 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Salvatore Ferragamo Incanto,301 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Loewe Quizas Seduccion,494 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Calvin Klein Euphoria Amber Gold,201 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Victoria's Secret Bombshell,474 SAR,none,Montale,Unisex,Perfume,Oriental,Extravagant,2013,"Floral Notes, Coffee, Rose, Amber, Vanila, White Musk",Eau de Parfum,Floral Notes,Coffee And Rose,Brown,100 ml
Rihanna Reb'l Fleur,193 SAR,5,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Chloe Absolu Edition Limitee,469 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Dolce & Gabbana Dolce Garden,317 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Loewe Loewe 7 Anonimo,527 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Loewe Aura Loewe Magnetica,590 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Loewe Aura Loewe Floral,541 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Loewe Agua De Loewe For Him,416 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Lancôme La Vie Est Belle L'Eclat,417 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Thierry Mugler Angel Muse EDP,492 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Ferrari Red Power Ice3,147 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Ferrari Noble Fig,124 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Dior Poison,550 SAR,none,Rihanna,Women,Perfume,Fruity,Extravagant,2011,"Red Berries, Plum, Peach,Hibiscus, Coconut, Violet, Tuberose,Vanille, Amber, Patchouli, Musk",Eau de Parfum,"Red Berries, Plum, Peach","Hibiscus, Coconut, Violet, Tuberose",Gold,100 ml
Alexandre.J The Collector Morning Muscs,620 SAR,5,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
Elie Saab Essence No.8 Santal,613 SAR,none,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
Elie Saab Essence No.6 Vetiver,733 SAR,none,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
Elie Saab Essence No.3 Ambre,747 SAR,none,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
Elie Saab Essence No.1 Rose,623 SAR,none,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
Alaïa Paris Eau De Parfum,491 SAR,none,Alexandre.J,Unisex,Perfume,Floral Oriental,Charismatic,2012,"Alcohol Denat., Fragrance (Parfum), Water (Aqua), Butylphenyl Methylpropional, Limonene, Hexyl Cinnamal, Benzyl Salicylate, Citronellol, Linalool, Alpha-Isomethyl Ionone, Geraniol, Cinnamyl Alcohol, Eugenol",Eau de Parfum,"Mandarin, Grapefruit, Peach, Toffee","Russian Rose, Turkish Rose, Patchouli, Violet","Gold,Brown",100 ml
